fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-09-20T11:46:09,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438786,-70.685936,624.0,1.0,23.3,34.9,2.0,4.0,3.0,20.0,-33.438786,-70.685936,4.0,0.0,"9124949, 9124950, 9124951, 9124952, 9124953, 9124954, 9124955, 9124956, 9124957, 9124958, 9124959, 9124960, 9124961, 9124962, 9124963, 9124964, 9124965"
2025-09-20T11:46:06,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685936,623.0,1.0,23.3,34.9,2.0,4.0,2.0,20.0,-33.438786,-70.685936,4.0,0.0,"9124932, 9124933, 9124934, 9124935, 9124936, 9124937, 9124938, 9124939, 9124940, 9124941, 9124942, 9124943, 9124944, 9124945, 9124946, 9124947, 9124948"
2025-09-20T11:46:03,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685936,622.0,1.0,23.3,35.0,1.0,2.0,1.0,20.0,-33.438786,-70.685936,3.0,0.0,"9124915, 9124916, 9124917, 9124918, 9124919, 9124920, 9124921, 9124922, 9124923, 9124924, 9124925, 9124926, 9124927, 9124928, 9124929, 9124930, 9124931"
2025-09-20T11:46:00,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,621.0,1.0,23.3,34.9,1.0,2.0,1.0,20.0,-33.438786,-70.685944,4.0,0.0,"9124898, 9124899, 9124900, 9124901, 9124902, 9124903, 9124904, 9124905, 9124906, 9124907, 9124908, 9124909, 9124910, 9124911, 9124912, 9124913, 9124914"
2025-09-20T11:45:57,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,620.0,1.0,23.3,34.9,2.0,3.0,2.0,20.0,-33.438786,-70.685944,4.0,0.0,"9124881, 9124882, 9124883, 9124884, 9124885, 9124886, 9124887, 9124888, 9124889, 9124890, 9124891, 9124892, 9124893, 9124894, 9124895, 9124896, 9124897"
2025-09-20T11:45:54,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,619.0,1.0,23.3,34.9,1.0,2.0,1.0,20.0,-33.438786,-70.685944,4.0,0.0,"9124864, 9124865, 9124866, 9124867, 9124868, 9124869, 9124870, 9124871, 9124872, 9124873, 9124874, 9124875, 9124876, 9124877, 9124878, 9124879, 9124880"
2025-09-20T11:45:51,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,618.0,1.0,23.3,34.9,2.0,3.0,2.0,20.0,-33.438786,-70.685944,4.0,0.0,"9124847, 9124848, 9124849, 9124850, 9124851, 9124852, 9124853, 9124854, 9124855, 9124856, 9124857, 9124858, 9124859, 9124860, 9124861, 9124862, 9124863"
2025-09-20T11:45:48,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,617.0,1.0,23.3,35.0,1.0,2.0,1.0,20.0,-33.438786,-70.685944,3.0,0.0,"9124830, 9124831, 9124832, 9124833, 9124834, 9124835, 9124836, 9124837, 9124838, 9124839, 9124840, 9124841, 9124842, 9124843, 9124844, 9124845, 9124846"
2025-09-20T11:45:45,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438786,-70.685944,616.0,1.0,23.3,35.1,1.0,2.0,1.0,20.0,-33.438786,-70.685944,3.0,0.0,"9124813, 9124814, 9124815, 9124816, 9124817, 9124818, 9124819, 9124820, 9124821, 9124822, 9124823, 9124824, 9124825, 9124826, 9124827, 9124828, 9124829"
2025-09-20T11:45:42,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,615.0,1.0,23.3,35.0,2.0,3.0,2.0,20.0,-33.438786,-70.685944,4.0,0.0,"9124796, 9124797, 9124798, 9124799, 9124800, 9124801, 9124802, 9124803, 9124804, 9124805, 9124806, 9124807, 9124808, 9124809, 9124810, 9124811, 9124812"
2025-09-20T11:45:39,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438786,-70.685944,614.0,1.0,23.3,35.0,2.0,3.0,2.0,20.0,-33.438786,-70.685944,4.0,0.0,"9124779, 9124780, 9124781, 9124782, 9124783, 9124784, 9124785, 9124786, 9124787, 9124788, 9124789, 9124790, 9124791, 9124792, 9124793, 9124794, 9124795"
2025-09-20T11:45:36,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,613.0,1.0,23.3,35.1,2.0,4.0,2.0,20.0,-33.438789,-70.685944,4.0,0.0,"9124762, 9124763, 9124764, 9124765, 9124766, 9124767, 9124768, 9124769, 9124770, 9124771, 9124772, 9124773, 9124774, 9124775, 9124776, 9124777, 9124778"
2025-09-20T11:45:33,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,612.0,1.0,23.3,35.0,2.0,3.0,2.0,20.0,-33.438789,-70.685944,4.0,0.0,"9124745, 9124746, 9124747, 9124748, 9124749, 9124750, 9124751, 9124752, 9124753, 9124754, 9124755, 9124756, 9124757, 9124758, 9124759, 9124760, 9124761"
2025-09-20T11:45:30,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,611.0,1.0,23.3,35.0,1.0,2.0,1.0,20.0,-33.438789,-70.685944,4.0,0.0,"9124728, 9124729, 9124730, 9124731, 9124732, 9124733, 9124734, 9124735, 9124736, 9124737, 9124738, 9124739, 9124740, 9124741, 9124742, 9124743, 9124744"
2025-09-20T11:45:27,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,610.0,1.0,23.3,35.0,2.0,3.0,3.0,20.0,-33.438789,-70.685944,5.0,0.0,"9124711, 9124712, 9124713, 9124714, 9124715, 9124716, 9124717, 9124718, 9124719, 9124720, 9124721, 9124722, 9124723, 9124724, 9124725, 9124726, 9124727"
2025-09-20T11:45:24,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,609.0,1.0,23.2,35.0,2.0,3.0,3.0,20.0,-33.438789,-70.685944,5.0,0.0,"9124694, 9124695, 9124696, 9124697, 9124698, 9124699, 9124700, 9124701, 9124702, 9124703, 9124704, 9124705, 9124706, 9124707, 9124708, 9124709, 9124710"
2025-09-20T11:45:21,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,608.0,1.0,23.3,35.1,1.0,2.0,2.0,20.0,-33.438789,-70.685944,5.0,0.0,"9124677, 9124678, 9124679, 9124680, 9124681, 9124682, 9124683, 9124684, 9124685, 9124686, 9124687, 9124688, 9124689, 9124690, 9124691, 9124692, 9124693"
2025-09-20T11:45:18,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,607.0,1.0,23.3,35.0,1.0,3.0,3.0,20.0,-33.438789,-70.685944,6.0,0.0,"9124660, 9124661, 9124662, 9124663, 9124664, 9124665, 9124666, 9124667, 9124668, 9124669, 9124670, 9124671, 9124672, 9124673, 9124674, 9124675, 9124676"
2025-09-20T11:45:15,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,606.0,1.0,23.3,35.1,2.0,3.0,3.0,20.0,-33.438789,-70.685944,6.0,0.0,"9124643, 9124644, 9124645, 9124646, 9124647, 9124648, 9124649, 9124650, 9124651, 9124652, 9124653, 9124654, 9124655, 9124656, 9124657, 9124658, 9124659"
2025-09-20T11:45:12,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,605.0,1.0,23.3,35.1,3.0,3.0,3.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124626, 9124627, 9124628, 9124629, 9124630, 9124631, 9124632, 9124633, 9124634, 9124635, 9124636, 9124637, 9124638, 9124639, 9124640, 9124641, 9124642"
2025-09-20T11:45:09,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,604.0,1.0,23.3,35.2,3.0,4.0,4.0,22.0,-33.438789,-70.685944,4.0,0.0,"9124609, 9124610, 9124611, 9124612, 9124613, 9124614, 9124615, 9124616, 9124617, 9124618, 9124619, 9124620, 9124621, 9124622, 9124623, 9124624, 9124625"
2025-09-20T11:45:07,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,603.0,1.0,23.2,35.3,2.0,3.0,3.0,22.0,-33.438789,-70.685944,4.0,0.0,"9124584, 9124585, 9124586, 9124587, 9124588, 9124589, 9124590, 9124591, 9124592, 9124593, 9124594, 9124595, 9124596, 9124597, 9124598, 9124599, 9124600"
2025-09-20T11:45:03,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,602.0,1.0,23.3,35.3,2.0,3.0,3.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124567, 9124568, 9124569, 9124570, 9124571, 9124572, 9124573, 9124574, 9124575, 9124576, 9124577, 9124578, 9124579, 9124580, 9124581, 9124582, 9124583"
2025-09-20T11:45:00,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,601.0,1.0,23.3,35.3,2.0,4.0,4.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124550, 9124551, 9124552, 9124553, 9124554, 9124555, 9124556, 9124557, 9124558, 9124559, 9124560, 9124561, 9124562, 9124563, 9124564, 9124565, 9124566"
2025-09-20T11:44:57,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,600.0,1.0,23.3,35.3,2.0,4.0,4.0,22.0,-33.438789,-70.685944,4.0,0.0,"9124533, 9124534, 9124535, 9124536, 9124537, 9124538, 9124539, 9124540, 9124541, 9124542, 9124543, 9124544, 9124545, 9124546, 9124547, 9124548, 9124549"
2025-09-20T11:44:54,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,599.0,1.0,23.3,35.3,2.0,4.0,4.0,22.0,-33.438789,-70.685944,4.0,0.0,"9124516, 9124517, 9124518, 9124519, 9124520, 9124521, 9124522, 9124523, 9124524, 9124525, 9124526, 9124527, 9124528, 9124529, 9124530, 9124531, 9124532"
2025-09-20T11:44:51,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,598.0,1.0,23.3,35.3,2.0,4.0,4.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124499, 9124500, 9124501, 9124502, 9124503, 9124504, 9124505, 9124506, 9124507, 9124508, 9124509, 9124510, 9124511, 9124512, 9124513, 9124514, 9124515"
2025-09-20T11:44:48,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,597.0,1.0,23.3,35.3,1.0,3.0,3.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124482, 9124483, 9124484, 9124485, 9124486, 9124487, 9124488, 9124489, 9124490, 9124491, 9124492, 9124493, 9124494, 9124495, 9124496, 9124497, 9124498"
2025-09-20T11:44:45,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,596.0,1.0,23.3,35.5,1.0,4.0,3.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124465, 9124466, 9124467, 9124468, 9124469, 9124470, 9124471, 9124472, 9124473, 9124474, 9124475, 9124476, 9124477, 9124478, 9124479, 9124480, 9124481"
2025-09-20T11:44:42,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,595.0,1.0,23.3,35.5,2.0,5.0,5.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124448, 9124449, 9124450, 9124451, 9124452, 9124453, 9124454, 9124455, 9124456, 9124457, 9124458, 9124459, 9124460, 9124461, 9124462, 9124463, 9124464"
2025-09-20T11:44:39,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,594.0,1.0,23.3,35.4,2.0,5.0,5.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124431, 9124432, 9124433, 9124434, 9124435, 9124436, 9124437, 9124438, 9124439, 9124440, 9124441, 9124442, 9124443, 9124444, 9124445, 9124446, 9124447"
2025-09-20T11:44:36,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,593.0,1.0,23.3,35.3,1.0,4.0,4.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124414, 9124415, 9124416, 9124417, 9124418, 9124419, 9124420, 9124421, 9124422, 9124423, 9124424, 9124425, 9124426, 9124427, 9124428, 9124429, 9124430"
2025-09-20T11:44:33,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,592.0,1.0,23.3,35.4,1.0,4.0,4.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124397, 9124398, 9124399, 9124400, 9124401, 9124402, 9124403, 9124404, 9124405, 9124406, 9124407, 9124408, 9124409, 9124410, 9124411, 9124412, 9124413"
2025-09-20T11:44:30,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,591.0,1.0,23.3,35.4,1.0,4.0,4.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124380, 9124381, 9124382, 9124383, 9124384, 9124385, 9124386, 9124387, 9124388, 9124389, 9124390, 9124391, 9124392, 9124393, 9124394, 9124395, 9124396"
2025-09-20T11:44:27,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,590.0,1.0,23.3,35.5,2.0,5.0,5.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124363, 9124364, 9124365, 9124366, 9124367, 9124368, 9124369, 9124370, 9124371, 9124372, 9124373, 9124374, 9124375, 9124376, 9124377, 9124378, 9124379"
2025-09-20T11:44:24,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,589.0,1.0,23.3,35.5,2.0,4.0,4.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124346, 9124347, 9124348, 9124349, 9124350, 9124351, 9124352, 9124353, 9124354, 9124355, 9124356, 9124357, 9124358, 9124359, 9124360, 9124361, 9124362"
2025-09-20T11:44:21,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,588.0,1.0,23.3,35.7,2.0,4.0,4.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124329, 9124330, 9124331, 9124332, 9124333, 9124334, 9124335, 9124336, 9124337, 9124338, 9124339, 9124340, 9124341, 9124342, 9124343, 9124344, 9124345"
2025-09-20T11:44:18,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,587.0,1.0,23.3,35.6,1.0,2.0,2.0,22.0,-33.438789,-70.685944,6.0,0.0,"9124312, 9124313, 9124314, 9124315, 9124316, 9124317, 9124318, 9124319, 9124320, 9124321, 9124322, 9124323, 9124324, 9124325, 9124326, 9124327, 9124328"
2025-09-20T11:44:15,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,586.0,1.0,23.3,35.6,1.0,2.0,2.0,22.0,-33.438789,-70.685944,5.0,0.0,"9124295, 9124296, 9124297, 9124298, 9124299, 9124300, 9124301, 9124302, 9124303, 9124304, 9124305, 9124306, 9124307, 9124308, 9124309, 9124310, 9124311"
2025-09-20T11:44:12,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,585.0,1.0,23.3,35.9,2.0,4.0,4.0,19.0,-33.438789,-70.685944,5.0,0.0,"9124278, 9124279, 9124280, 9124281, 9124282, 9124283, 9124284, 9124285, 9124286, 9124287, 9124288, 9124289, 9124290, 9124291, 9124292, 9124293, 9124294"
2025-09-20T11:44:09,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,584.0,1.0,23.3,35.8,1.0,3.0,3.0,19.0,-33.438789,-70.685944,5.0,0.0,"9124261, 9124262, 9124263, 9124264, 9124265, 9124266, 9124267, 9124268, 9124269, 9124270, 9124271, 9124272, 9124273, 9124274, 9124275, 9124276, 9124277"
2025-09-20T11:44:05,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,583.0,1.0,23.3,35.8,1.0,4.0,3.0,19.0,-33.438789,-70.685944,5.0,0.0,"9124244, 9124245, 9124246, 9124247, 9124248, 9124249, 9124250, 9124251, 9124252, 9124253, 9124254, 9124255, 9124256, 9124257, 9124258, 9124259, 9124260"
2025-09-20T11:44:03,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,582.0,1.0,23.3,35.8,2.0,5.0,5.0,19.0,-33.438789,-70.685944,5.0,0.0,"9124227, 9124228, 9124229, 9124230, 9124231, 9124232, 9124233, 9124234, 9124235, 9124236, 9124237, 9124238, 9124239, 9124240, 9124241, 9124242, 9124243"
2025-09-20T11:44:00,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438789,-70.685944,581.0,1.0,23.3,35.8,2.0,5.0,5.0,19.0,-33.438789,-70.685944,5.0,0.0,"9124210, 9124211, 9124212, 9124213, 9124214, 9124215, 9124216, 9124217, 9124218, 9124219, 9124220, 9124221, 9124222, 9124223, 9124224, 9124225, 9124226"
2025-09-20T11:43:57,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,580.0,1.0,23.3,35.6,1.0,4.0,4.0,19.0,-33.438789,-70.685944,6.0,0.0,"9124193, 9124194, 9124195, 9124196, 9124197, 9124198, 9124199, 9124200, 9124201, 9124202, 9124203, 9124204, 9124205, 9124206, 9124207, 9124208, 9124209"
2025-09-20T11:43:53,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,579.0,1.0,23.3,35.6,2.0,5.0,5.0,19.0,-33.438789,-70.685944,6.0,0.0,"9124176, 9124177, 9124178, 9124179, 9124180, 9124181, 9124182, 9124183, 9124184, 9124185, 9124186, 9124187, 9124188, 9124189, 9124190, 9124191, 9124192"
2025-09-20T11:43:50,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685944,578.0,1.0,23.3,35.6,2.0,5.0,5.0,19.0,-33.438789,-70.685944,5.0,0.0,"9124159, 9124160, 9124161, 9124162, 9124163, 9124164, 9124165, 9124166, 9124167, 9124168, 9124169, 9124170, 9124171, 9124172, 9124173, 9124174, 9124175"
2025-09-20T11:43:47,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685936,577.0,1.0,23.3,35.4,1.0,5.0,5.0,19.0,-33.438789,-70.685936,5.0,0.0,"9124142, 9124143, 9124144, 9124145, 9124146, 9124147, 9124148, 9124149, 9124150, 9124151, 9124152, 9124153, 9124154, 9124155, 9124156, 9124157, 9124158"
2025-09-20T11:43:44,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685936,576.0,1.0,23.4,35.5,0.0,3.0,3.0,19.0,-33.438789,-70.685936,6.0,0.0,"9124125, 9124126, 9124127, 9124128, 9124129, 9124130, 9124131, 9124132, 9124133, 9124134, 9124135, 9124136, 9124137, 9124138, 9124139, 9124140, 9124141"
2025-09-20T11:43:41,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685936,575.0,1.0,23.3,35.4,1.0,4.0,4.0,19.0,-33.438789,-70.685936,6.0,0.0,"9124108, 9124109, 9124110, 9124111, 9124112, 9124113, 9124114, 9124115, 9124116, 9124117, 9124118, 9124119, 9124120, 9124121, 9124122, 9124123, 9124124"
2025-09-20T11:43:38,Sin sesión,,,,18,HIRIPRO-01,,30.0,0.0,1.0,-33.438789,-70.685936,574.0,1.0,23.3,35.3,0.0,2.0,2.0,19.0,-33.438789,-70.685936,6.0,0.0,"9124091, 9124092, 9124093, 9124094, 9124095, 9124096, 9124097, 9124098, 9124099, 9124100, 9124101, 9124102, 9124103, 9124104, 9124105, 9124106, 9124107"
2025-09-20T11:43:36,Sin sesión,,,,18,HIRIPRO-01,,29.75,0.0,1.0,-33.438793,-70.685944,573.0,1.0,23.3,35.0,1.0,3.0,3.0,19.0,-33.438793,-70.685944,6.0,0.0,"9124042, 9124043, 9124044, 9124045, 9124046, 9124047, 9124048, 9124049, 9124050, 9124051, 9124052, 9124053, 9124054, 9124055, 9124056, 9124057, 9124058"
2025-09-20T11:35:38,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438786,-70.685913,572.0,1.0,23.2,34.8,3.0,7.0,7.0,18.0,-33.438786,-70.685913,5.0,0.0,"9123705, 9123706, 9123707, 9123708, 9123709, 9123710, 9123711, 9123712, 9123713, 9123714, 9123715, 9123716, 9123717, 9123718, 9123719, 9123720, 9123721"
2025-09-20T11:35:34,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438786,-70.685913,571.0,1.0,23.2,34.8,3.0,7.0,7.0,18.0,-33.438786,-70.685913,5.0,0.0,"9123688, 9123689, 9123690, 9123691, 9123692, 9123693, 9123694, 9123695, 9123696, 9123697, 9123698, 9123699, 9123700, 9123701, 9123702, 9123703, 9123704"
2025-09-20T11:35:31,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438786,-70.685913,570.0,1.0,23.3,34.9,3.0,7.0,6.0,18.0,-33.438786,-70.685913,6.0,0.0,"9123671, 9123672, 9123673, 9123674, 9123675, 9123676, 9123677, 9123678, 9123679, 9123680, 9123681, 9123682, 9123683, 9123684, 9123685, 9123686, 9123687"
2025-09-20T11:35:29,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438786,-70.685913,569.0,1.0,23.2,35.0,2.0,6.0,5.0,18.0,-33.438786,-70.685913,6.0,1.7,"9123654, 9123655, 9123656, 9123657, 9123658, 9123659, 9123660, 9123661, 9123662, 9123663, 9123664, 9123665, 9123666, 9123667, 9123668, 9123669, 9123670"
2025-09-20T11:35:27,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438805,-70.685905,568.0,1.0,23.2,35.0,2.0,6.0,5.0,18.0,-33.438805,-70.685905,6.0,2.9,"9123637, 9123638, 9123639, 9123640, 9123641, 9123642, 9123643, 9123644, 9123645, 9123646, 9123647, 9123648, 9123649, 9123650, 9123651, 9123652, 9123653"
2025-09-20T11:35:24,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.43882,-70.685883,567.0,1.0,23.2,35.1,2.0,7.0,7.0,18.0,-33.43882,-70.685883,7.0,3.6,"9123620, 9123621, 9123622, 9123623, 9123624, 9123625, 9123626, 9123627, 9123628, 9123629, 9123630, 9123631, 9123632, 9123633, 9123634, 9123635, 9123636"
2025-09-20T11:35:20,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438828,-70.685829,566.0,1.0,23.2,35.3,2.0,7.0,7.0,18.0,-33.438828,-70.685829,7.0,9.2,"9123603, 9123604, 9123605, 9123606, 9123607, 9123608, 9123609, 9123610, 9123611, 9123612, 9123613, 9123614, 9123615, 9123616, 9123617, 9123618, 9123619"
2025-09-20T11:35:18,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.43882,-70.685707,565.0,1.0,23.2,35.2,1.0,5.0,5.0,18.0,-33.43882,-70.685707,7.0,10.1,"9123586, 9123587, 9123588, 9123589, 9123590, 9123591, 9123592, 9123593, 9123594, 9123595, 9123596, 9123597, 9123598, 9123599, 9123600, 9123601, 9123602"
2025-09-20T11:35:12,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438808,-70.685555,564.0,1.0,23.2,35.2,3.0,6.0,6.0,24.0,-33.438808,-70.685555,7.0,27.2,"9123569, 9123570, 9123571, 9123572, 9123573, 9123574, 9123575, 9123576, 9123577, 9123578, 9123579, 9123580, 9123581, 9123582, 9123583, 9123584, 9123585"
2025-09-20T11:35:09,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438793,-70.685303,563.0,1.0,23.2,35.1,2.0,5.0,5.0,24.0,-33.438793,-70.685303,7.0,28.3,"9123552, 9123553, 9123554, 9123555, 9123556, 9123557, 9123558, 9123559, 9123560, 9123561, 9123562, 9123563, 9123564, 9123565, 9123566, 9123567, 9123568"
2025-09-20T11:35:06,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438778,-70.68502,562.0,1.0,23.2,35.1,3.0,6.0,6.0,24.0,-33.438778,-70.68502,7.0,31.7,"9123535, 9123536, 9123537, 9123538, 9123539, 9123540, 9123541, 9123542, 9123543, 9123544, 9123545, 9123546, 9123547, 9123548, 9123549, 9123550, 9123551"
2025-09-20T11:35:03,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438755,-70.684708,561.0,1.0,23.2,35.2,2.0,5.0,5.0,24.0,-33.438755,-70.684708,7.0,35.7,"9123518, 9123519, 9123520, 9123521, 9123522, 9123523, 9123524, 9123525, 9123526, 9123527, 9123528, 9123529, 9123530, 9123531, 9123532, 9123533, 9123534"
2025-09-20T11:35:00,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438725,-70.68438,560.0,1.0,23.2,35.2,3.0,6.0,6.0,24.0,-33.438725,-70.68438,7.0,38.5,"9123501, 9123502, 9123503, 9123504, 9123505, 9123506, 9123507, 9123508, 9123509, 9123510, 9123511, 9123512, 9123513, 9123514, 9123515, 9123516, 9123517"
2025-09-20T11:34:57,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438702,-70.684021,559.0,1.0,23.2,35.2,2.0,4.0,4.0,24.0,-33.438702,-70.684021,7.0,42.7,"9123484, 9123485, 9123486, 9123487, 9123488, 9123489, 9123490, 9123491, 9123492, 9123493, 9123494, 9123495, 9123496, 9123497, 9123498, 9123499, 9123500"
2025-09-20T11:34:54,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438683,-70.683624,558.0,1.0,23.2,35.3,2.0,4.0,4.0,24.0,-33.438683,-70.683624,7.0,45.5,"9123467, 9123468, 9123469, 9123470, 9123471, 9123472, 9123473, 9123474, 9123475, 9123476, 9123477, 9123478, 9123479, 9123480, 9123481, 9123482, 9123483"
2025-09-20T11:34:51,Sin sesión,,,,18,HIRIPRO-01,,29.5,0.0,1.0,-33.438683,-70.683197,557.0,1.0,23.2,35.2,3.0,5.0,5.0,24.0,-33.438683,-70.683197,6.0,47.3,"9123450, 9123451, 9123452, 9123453, 9123454, 9123455, 9123456, 9123457, 9123458, 9123459, 9123460, 9123461, 9123462, 9123463, 9123464, 9123465, 9123466"
